"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Grady","2020-05-26","30","587","9","109","7.8","14.2"
"Grady","2020-05-27","0","587","0","109","7.8","14.2"
"Grady","2020-05-28","53","640","6","115","7.7","15"
"Grady","2020-05-29","4","644","3","118","18.4","15.6"
"Grady","2020-05-30","1","645","0","118","16.6","10.8"
"Grady","2020-05-31","53","698","1","119","16.9","11"
"Grady","2020-06-01","8","706","2","121","20.5","12.8"
"Grady","2020-06-02","55","761","6","127","17.7","12.8"
"Grady","2020-06-03","33","794","1","128","18.2","13"
"Grady","2020-06-04","14","808","0","128","16.5","12.1"
"Grady","2020-06-05","59","867","0","128","5.8","12.1"
"Grady","2020-06-06","8","875","0","128","5.8","11.2"
"Grady","2020-06-07","6","881","0","128","5.6","11.2"
"Grady","2020-06-08","52","933","3","131","2.8","11.6"
"Grady","2020-06-09","25","958","0","131","1.3","9.5"
"Grady","2020-06-10","17","975","1","132","1.7","9.9"
"Grady","2020-06-11","18","993","0","132","1.7","9.1"
"Grady","2020-06-12","23","1016","1","133","2.3","4.1"
"Grady","2020-06-13","2","1018","0","133","2.3","4.1"
"Grady","2020-06-14","8","1026","2","135","5.9","5.7"
"Grady","2020-06-15","31","1057","0","135","5","3.9"
"Grady","2020-06-16","12","1069","1","136","6.2","3.7"
"Grady","2020-06-17","22","1091","1","137","6","3.8"
"Grady","2020-06-18","10","1101","0","137","6","3.8"
"Grady","2020-06-19","32","1133","3","140","6.8","4.5"
"Grady","2020-06-20","7","1140","0","140","6.8","4.5"
"Grady","2020-06-21","2","1142","0","140","3.2","4.5"
"Grady","2020-06-22","30","1172","0","140","3.2","4.1"
"Grady","2020-06-23","12","1184","0","140","2","4.1"
"Grady","2020-06-24","25","1209","1","141","1.9","4"
"Grady","2020-06-25","28","1237","3","144","3.4","4.7"
"Grady","2020-06-26","26","1263","3","147","3.8","5.3"
"Grady","2020-06-27","4","1267","0","147","3.8","5.3"
"Grady","2020-06-28","3","1270","0","147","3.8","3.5"
"Grady","2020-06-29","26","1296","0","147","3.8","3.5"
"Grady","2020-06-30","24","1320","0","147","3.8","2.9"
"Grady","2020-07-01","16","1336","1","148","4.1","3"
"Grady","2020-07-02","23","1359","1","149","3.2","3.3"
"Grady","2020-07-03","13","1372","0","149","1.5","2.6"
"Grady","2020-07-04","7","1379","0","149","1.5","2.6"
"Grady","2020-07-05","19","1398","1","150","2.3","3"
"Grady","2020-07-06","25","1423","2","152","3.4","3.6"
"Grady","2020-07-07","37","1460","2","154","4.2","4"
"Grady","2020-07-08","51","1511","3","157","4.1","4.1"
"Grady","2020-07-09","37","1548","1","158","3.9","3.5"
"Grady","2020-07-10","32","1580","4","162","5.7","3.6"
"Grady","2020-07-11","5","1585","0","162","5.7","3.6"
"Grady","2020-07-12","6","1591","2","164","9.7","6"
"Grady","2020-07-13","22","1613","4","168","11.1","7.3"
"Grady","2020-07-14","32","1645","14","182","16.6","10.4"
"Grady","2020-07-15","25","1670","1","183","16.4","10.2"
"Grady","2020-07-16","27","1697","3","186","17.6","10.7"
"Grady","2020-07-17","35","1732","5","191","17.8","11.7"
"Grady","2020-07-18","6","1738","2","193","22.6","14.1"
"Grady","2020-07-19","5","1743","1","194","20.7","15.2"
"Grady","2020-07-20","39","1782","8","202","21","16.1"
"Grady","2020-07-21","26","1808","3","205","16.4","16.5"
"Grady","2020-07-22","27","1835","4","209","17.9","17.1"
"Grady","2020-07-23","28","1863","2","211","17.4","17.5"
"Grady","2020-07-24","28","1891","3","214","16.9","17.3"
"Grady","2020-07-25","16","1907","5","219","16.6","19.6"
"Grady","2020-07-26","1","1908","1","220","28","24.3"
"Grady","2020-07-27","35","1943","2","222","25.9","23.4"
"Grady","2020-07-28","39","1982","10","232","27.9","22.1"
"Grady","2020-07-29","19","2001","3","235","28","23"
"Grady","2020-07-30","33","2034","7","242","30","23.7"
"Grady","2020-07-31","35","2069","11","253","33","24.9"
"Grady","2020-08-01","12","2081","5","258","34.5","25.5"
"Grady","2020-08-02","4","2085","1","259","23.8","25.9"
"Grady","2020-08-03","31","2116","3","262","24.3","25.1"
"Grady","2020-08-04","35","2151","8","270","23.9","25.9"
"Grady","2020-08-05","43","2194","3","273","22.7","25.4"
"Grady","2020-08-06","27","2221","4","277","21.8","25.9"
"Grady","2020-08-07","27","2248","6","283","20.5","26.7"
"Grady","2020-08-08","16","2264","4","287","18.1","26.3"
"Grady","2020-08-09","20","2284","4","291","17.4","20.6"
"Grady","2020-08-10","26","2310","3","294","17.6","21"
"Grady","2020-08-11","27","2337","4","298","16.5","20.2"
"Grady","2020-08-12","26","2363","1","299","16","19.4"
"Grady","2020-08-13","21","2384","4","303","16.6","19.2"
"Grady","2020-08-14","57","2441","11","314","16.2","18.3"
"Grady","2020-08-15","7","2448","2","316","16.7","17.4"
"Grady","2020-08-16","10","2458","2","318","16.7","17"
"Grady","2020-08-17","24","2482","3","321","16.9","17.2"
"Grady","2020-08-18","26","2508","7","328","18.6","17.5"
"Grady","2020-08-19","24","2532","4","332","20.4","18.2"
"Grady","2020-08-20","22","2554","2","334","19","17.8"
"Grady","2020-08-21","26","2580","3","337","17.9","17.1"
"Grady","2020-08-22","5","2585","2","339","19.5","18.1"
"Grady","2020-08-23","10","2595","2","341","19.5","18.1"
"Grady","2020-08-24","18","2613","2","343","19.3","18.1"
"Grady","2020-08-25","18","2631","7","350","21","19.8"
"Grady","2020-08-26","19","2650","3","353","20.9","20.7"
"Grady","2020-08-27","18","2668","5","358","23.6","21.3"
"Grady","2020-08-28","11","2679","0","358","21.9","19.9"
"Grady","2020-08-29","3","2682","1","359","21","20.3"
"Grady","2020-08-30","4","2686","1","360","21.7","20.6"
"Grady","2020-08-31","18","2704","1","361","20.9","20.1"
"Grady","2020-09-01","20","2724","3","364","17.5","19.3"
"Grady","2020-09-02","27","2751","6","370","18.4","19.7"
"Grady","2020-09-03","26","2777","4","374","16.6","20.1"
"Grady","2020-09-04","8","2785","1","375","18.4","20.2"
"Grady","2020-09-05","3","2788","0","375","13.7","17.3"
"Grady","2020-09-06","6","2794","2","377","14.9","18.3"
"Grady","2020-09-07","9","2803","3","380","18.8","19.9"
"Grady","2020-09-08","25","2828","2","382","17.8","17.7"
"Grady","2020-09-09","16","2844","1","383","15.5","17"
"Grady","2020-09-10","17","2861","4","387","16.7","16.7"
"Grady","2020-09-11","14","2875","3","390","18","18.2"
"Grady","2020-09-12","9","2884","1","391","19.6","16.6"
"Grady","2020-09-13","8","2892","0","391","14.8","14.8"
"Grady","2020-09-14","43","2935","8","399","12.7","15.8"
"Grady","2020-09-15","17","2952","2","401","13.2","15.5"
"Grady","2020-09-16","32","2984","1","402","12.8","14.2"
"Grady","2020-09-17","24","3008","2","404","10.6","13.7"
"Grady","2020-09-18","19","3027","0","404","7.6","12.8"
"Grady","2020-09-19","6","3033","0","404","6","12.8"
"Grady","2020-09-20","4","3037","1","405","9.5","12.2"
"Grady","2020-09-21","35","3072","0","405","6.9","9.8"
"Grady","2020-09-22","25","3097","2","407","6.4","9.8"
"Grady","2020-09-23","27","3124","3","410","7.5","10.1"
"Grady","2020-09-24","29","3153","0","410","6.3","8.5"
"Grady","2020-09-25","14","3167","1","411","7.3","7.4"
"Grady","2020-09-26","6","3173","0","411","7.3","6.6"
"Grady","2020-09-27","8","3181","4","415","10.9","10.2"
"Grady","2020-09-28","22","3203","1","416","11.5","9.2"
"Grady","2020-09-29","19","3222","2","418","11.9","9.1"
"Grady","2020-09-30","34","3256","2","420","11.2","9.3"
"Grady","2020-10-01","25","3281","2","422","12.3","9.3"
"Grady","2020-10-02","34","3315","4","426","13","10.1"
"Grady","2020-10-03","12","3327","3","429","16.5","11.9"
"Grady","2020-10-04","9","3336","2","431","12.6","11.7"
"Grady","2020-10-05","30","3366","1","432","12.4","12"
"Grady","2020-10-06","32","3398","0","432","10.9","11.4"
"Grady","2020-10-07","16","3414","0","432","10","10.6"
"Grady","2020-10-08","24","3438","0","432","8.9","10.6"
"Grady","2020-10-09","16","3454","2","434","9","11"
"Grady","2020-10-10","6","3460","1","435","7.8","12.2"
"Grady","2020-10-11","0","3460","0","435","4.6","8.6"
"Grady","2020-10-12","24","3484","3","438","6","9.2"
"Grady","2020-10-13","17","3501","1","439","6.8","8.8"
"Grady","2020-10-14","10","3511","0","439","6.8","8.4"
"Grady","2020-10-15","17","3528","1","440","7.6","8.3"
"Grady","2020-10-16","10","3538","1","441","7.3","8.1"
"Grady","2020-10-17","2","3540","0","441","4.9","6.4"
"Grady","2020-10-18","1","3541","0","441","4.9","4.8"
"Grady","2020-10-19","15","3556","0","441","3.1","4.5"
"Grady","2020-10-20","12","3568","2","443","4.6","5.7"
"Grady","2020-10-21","16","3584","0","443","4.6","5.7"
"Grady","2020-10-22","18","3602","1","444","4.6","6.1"
"Grady","2020-10-23","16","3618","2","446","5","6.1"
"Grady","2020-10-24","4","3622","0","446","5","4.9"
"Grady","2020-10-25","8","3630","1","447","6.7","5.8"
"Grady","2020-10-26","23","3653","0","447","6.7","4.9"
"Grady","2020-10-27","15","3668","1","448","5.3","5"
"Grady","2020-10-28","10","3678","2","450","8.2","6.4"
"Grady","2020-10-29","12","3690","0","450","7.4","6"
"Grady","2020-10-30","11","3701","2","452","8.2","6.6"
"Grady","2020-10-31","6","3707","2","454","13","9"
"Grady","2020-11-01","3","3710","1","455","15.9","11.3"
"Grady","2020-11-02","18","3728","1","456","16.7","11.7"
"Grady","2020-11-03","11","3739","2","458","18.4","11.8"
"Grady","2020-11-04","23","3762","0","458","15.5","11.8"
"Grady","2020-11-05","16","3778","0","458","15.5","11.4"
"Grady","2020-11-06","12","3790","1","459","14.1","11.1"
"Grady","2020-11-07","8","3798","0","459","9.3","11.1"
"Grady","2020-11-08","4","3802","0","459","4.6","10.3"
"Grady","2020-11-09","17","3819","1","460","4.6","10.7"
"Grady","2020-11-10","15","3834","1","461","3","10.7"
"Grady","2020-11-11","13","3847","1","462","4.1","9.8"
"Grady","2020-11-12","18","3865","0","462","4.1","9.8"
"Grady","2020-11-13","22","3887","1","463","3.5","8.8"
"Grady","2020-11-14","7","3894","1","464","5.6","7.5"
"Grady","2020-11-15","5","3899","0","464","5.6","5.1"
"Grady","2020-11-16","21","3920","1","465","5.4","5"
"Grady","2020-11-17","17","3937","2","467","6.2","4.6"
"Grady","2020-11-18","18","3955","3","470","7.4","5.8"
"Grady","2020-11-19","19","3974","1","471","8.2","6.1"
"Grady","2020-11-20","17","3991","2","473","9.2","6.4"
"Grady","2020-11-21","8","3999","3","476","12.5","9.1"
"Grady","2020-11-22","2","4001","2","478","26.8","16.2"
"Grady","2020-11-23","19","4020","0","478","26.1","15.8"
"Grady","2020-11-24","20","4040","2","480","25.9","16"
"Grady","2020-11-25","25","4065","1","481","24.1","15.8"
"Grady","2020-11-26","5","4070","0","481","23.3","15.8"
"Grady","2020-11-27","8","4078","0","481","21.6","15.4"
"Grady","2020-11-28","10","4088","0","481","16.3","14.4"
"Grady","2020-11-29","11","4099","1","482","3.3","15.1"
"Grady","2020-11-30","28","4127","2","484","4.3","15.2"
"Grady","2020-12-01","16","4143","0","484","2.9","14.4"
"Grady","2020-12-02","14","4157","2","486","4.4","14.2"
"Grady","2020-12-03","20","4177","4","490","7.2","15.3"
"Grady","2020-12-04","15","4192","0","490","7.2","14.4"
"Grady","2020-12-05","7","4199","4","494","15.4","15.8"
"Grady","2020-12-06","8","4207","3","497","19.4","11.4"
"Grady","2020-12-07","22","4229","3","500","20.4","12.3"
"Grady","2020-12-08","40","4269","2","502","21.1","12"
"Grady","2020-12-09","18","4287","2","504","20.6","12.5"
"Grady","2020-12-10","16","4303","1","505","18.7","12.9"
"Grady","2020-12-11","31","4334","3","508","20","13.6"
"Grady","2020-12-12","5","4339","1","509","14.7","15.1"
"Grady","2020-12-13","9","4348","2","511","12.6","16"
"Grady","2020-12-14","37","4385","2","513","11.4","15.9"
"Grady","2020-12-15","31","4416","5","518","13","17"
"Grady","2020-12-16","21","4437","5","523","14.8","17.7"
"Grady","2020-12-17","24","4461","8","531","18.7","18.7"
"Grady","2020-12-18","27","4488","4","535","19.4","19.7"
"Grady","2020-12-19","13","4501","2","537","18.7","16.7"
"Grady","2020-12-20","4","4505","2","539","22.7","17.6"
"Grady","2020-12-21","39","4544","8","547","24.9","18.1"
"Grady","2020-12-22","40","4584","6","553","24.7","18.8"
"Grady","2020-12-23","20","4604","3","556","23.4","19.1"
"Grady","2020-12-24","9","4613","2","558","21.8","20.3"
"Grady","2020-12-25","8","4621","3","561","25.1","22.2"
"Grady","2020-12-26","13","4634","6","567","29.5","24.1"
"Grady","2020-12-27","14","4648","3","570","25.4","24"
"Grady","2020-12-28","41","4689","15","585","27.7","26.3"
"Grady","2020-12-29","33","4722","9","594","29.5","27.1"
"Grady","2020-12-30","51","4773","10","604","30.1","26.8"
"Grady","2020-12-31","19","4792","5","609","30.7","26.3"
"Grady","2021-01-01","14","4806","6","615","31.5","28.3"
"Grady","2021-01-02","16","4822","6","621","30.2","29.9"
"Grady","2021-01-03","26","4848","11","632","33.2","29.3"
"Grady","2021-01-04","60","4908","22","654","33.2","30.5"
"Grady","2021-01-05","51","4959","13","667","33","31.2"
"Grady","2021-01-06","47","5006","13","680","34.1","32.1"
"Grady","2021-01-07","40","5046","14","694","35.4","33"
"Grady","2021-01-08","36","5082","10","704","33.2","32.3"
"Grady","2021-01-09","23","5105","6","710","31.6","30.9"
"Grady","2021-01-10","13","5118","5","715","31","32.1"
"Grady","2021-01-11","46","5164","7","722","28","30.6"
"Grady","2021-01-12","38","5202","7","729","26.9","30"
"Grady","2021-01-13","54","5256","11","740","25.9","30"
"Grady","2021-01-14","35","5291","5","745","22.9","29.2"
"Grady","2021-01-15","21","5312","3","748","21","27.1"
"Grady","2021-01-16","21","5333","7","755","22.1","26.8"
"Grady","2021-01-17","6","5339","2","757","21.3","26.2"
"Grady","2021-01-18","48","5387","11","768","22.4","25.2"
"Grady","2021-01-19","33","5420","1","769","20.2","23.6"
"Grady","2021-01-20","41","5461","5","774","19.1","22.5"
"Grady","2021-01-21","33","5494","6","780","19.6","21.3"
"Grady","2021-01-22","24","5518","5","785","20.5","20.8"
"Grady","2021-01-23","12","5530","1","786","17","19.5"
"Grady","2021-01-24","8","5538","2","788","15.8","18.6"
"Grady","2021-01-25","51","5589","12","800","15.9","19.1"
"Grady","2021-01-26","36","5625","5","805","17.4","18.8"
"Grady","2021-01-27","21","5646","5","810","19.1","19.1"
"Grady","2021-01-28","30","5676","13","823","22.7","21.1"
"Grady","2021-01-29","11","5687","4","827","24.9","22.7"
"Grady","2021-01-30","4","5691","0","827","23.7","20.3"
"Grady","2021-01-31","3","5694","0","827","20.1","18"
"Grady","2021-02-01","0","5694","0","827","16.8","16.3"
"Greene","2020-02-01","0","0","0","0",".","."
"Greene","2020-02-02","0","0","0","0",".","."
"Greene","2020-02-03","0","0","0","0",".","."
"Greene","2020-02-04","0","0","0","0",".","."
"Greene","2020-02-05","0","0","0","0",".","."
"Greene","2020-02-06","0","0","0","0",".","."
"Greene","2020-02-07","0","0","0","0","0","."
"Greene","2020-02-08","0","0","0","0","0","."
"Greene","2020-02-09","0","0","0","0","0","."
"Greene","2020-02-10","0","0","0","0","0","."
"Greene","2020-02-11","0","0","0","0","0","."
"Greene","2020-02-12","0","0","0","0","0","."
"Greene","2020-02-13","0","0","0","0","0","."
"Greene","2020-02-14","0","0","0","0","0","0"
"Greene","2020-02-15","0","0","0","0","0","0"
"Greene","2020-02-16","0","0","0","0","0","0"
"Greene","2020-02-17","0","0","0","0","0","0"
"Greene","2020-02-18","0","0","0","0","0","0"
"Greene","2020-02-19","0","0","0","0","0","0"
"Greene","2020-02-20","0","0","0","0","0","0"
"Greene","2020-02-21","0","0","0","0","0","0"
"Greene","2020-02-22","0","0","0","0","0","0"
"Greene","2020-02-23","0","0","0","0","0","0"
"Greene","2020-02-24","0","0","0","0","0","0"
"Greene","2020-02-25","0","0","0","0","0","0"
"Greene","2020-02-26","0","0","0","0","0","0"
"Greene","2020-02-27","0","0","0","0","0","0"
"Greene","2020-02-28","0","0","0","0","0","0"
"Greene","2020-02-29","0","0","0","0","0","0"
"Greene","2020-03-01","0","0","0","0","0","0"
"Greene","2020-03-02","0","0","0","0","0","0"
"Greene","2020-03-03","0","0","0","0","0","0"
"Greene","2020-03-04","0","0","0","0","0","0"
"Greene","2020-03-05","0","0","0","0","0","0"
"Greene","2020-03-06","0","0","0","0","0","0"
"Greene","2020-03-07","0","0","0","0","0","0"
"Greene","2020-03-08","0","0","0","0","0","0"
"Greene","2020-03-09","0","0","0","0","0","0"
"Greene","2020-03-10","0","0","0","0","0","0"
"Greene","2020-03-11","0","0","0","0","0","0"
"Greene","2020-03-12","2","2","0","0","0","0"
"Greene","2020-03-13","2","4","0","0","0","0"
"Greene","2020-03-14","2","6","0","0","0","0"
"Greene","2020-03-15","3","9","1","1","4.8","2.4"
"Greene","2020-03-16","3","12","0","1","4.8","2.4"
"Greene","2020-03-17","5","17","2","3","10.5","5.2"
"Greene","2020-03-18","7","24","0","3","10.5","5.2"
"Greene","2020-03-19","2","26","0","3","10.5","5.2"
"Greene","2020-03-20","4","30","0","3","10.5","5.2"
"Greene","2020-03-21","1","31","1","4","24.8","12.4"
"Greene","2020-03-22","0","31","0","4","20","12.4"
"Greene","2020-03-23","7","38","1","5","22","13.4"
"Greene","2020-03-24","6","44","2","7","21.1","15.8"
"Greene","2020-03-25","11","55","2","9","23.7","17.1"
"Greene","2020-03-26","6","61","5","14","35.6","23"
"Greene","2020-03-27","3","64","0","14","35.6","23"
"Greene","2020-03-28","2","66","1","15","28.4","26.6"
"Greene","2020-03-29","1","67","1","16","42.7","31.4"
"Greene","2020-03-30","21","88","4","20","43.4","32.7"
"Greene","2020-03-31","4","92","2","22","45.8","33.4"
"Greene","2020-04-01","3","95","0","22","43.2","33.4"
"Greene","2020-04-02","4","99","0","22","31.3","33.4"
"Greene","2020-04-03","0","99","0","22","31.3","33.4"
"Greene","2020-04-04","0","99","0","22","24.1","26.3"
"Greene","2020-04-05","0","99","0","22","9.9","26.3"
"Greene","2020-04-06","2","101","1","23","14.3","28.8"
"Greene","2020-04-07","5","106","2","25","12.9","29.3"
"Greene","2020-04-08","9","115","1","26","14.4","28.8"
"Greene","2020-04-09","8","123","0","26","14.4","22.9"
"Greene","2020-04-10","5","128","1","27","17.3","24.3"
"Greene","2020-04-11","0","128","0","27","17.3","20.7"
"Greene","2020-04-12","0","128","0","27","17.3","13.6"
"Greene","2020-04-13","6","134","1","28","12.5","13.4"
"Greene","2020-04-14","8","142","4","32","14","13.4"
"Greene","2020-04-15","7","149","4","36","20.5","17.5"
"Greene","2020-04-16","7","156","1","37","22.6","18.5"
"Greene","2020-04-17","2","158","2","39","34","25.7"
"Greene","2020-04-18","1","159","1","40","48.3","32.8"
"Greene","2020-04-19","3","162","0","40","48.3","32.8"
"Greene","2020-04-20","8","170","0","40","45.9","29.2"
"Greene","2020-04-21","17","187","0","40","38.8","26.4"
"Greene","2020-04-22","6","193","2","42","35.4","28"
"Greene","2020-04-23","9","202","2","44","36.5","29.5"
"Greene","2020-04-24","5","207","2","46","27.9","31"
"Greene","2020-04-25","11","218","1","47","14.9","31.6"
"Greene","2020-04-26","2","220","1","48","22.1","35.2"
"Greene","2020-04-27","8","228","0","48","22.1","34"
"Greene","2020-04-28","8","236","0","48","22.1","30.4"
"Greene","2020-04-29","9","245","2","50","20.5","27.9"
"Greene","2020-04-30","20","265","1","51","18","27.3"
"Greene","2020-05-01","3","268","0","51","12.3","20.1"
"Greene","2020-05-02","1","269","0","51","11","13"
"Greene","2020-05-03","4","273","0","51","3.9","13"
"Greene","2020-05-04","12","285","0","51","3.9","13"
"Greene","2020-05-05","8","293","0","51","3.9","13"
"Greene","2020-05-06","4","297","0","51","0.7","10.6"
"Greene","2020-05-07","7","304","0","51","0","9"
"Greene","2020-05-08","5","309","0","51","0","6.2"
